Disease,ID,Count,Description,ONTOLOGY
Heart failure,GO:0050802,1,"circadian sleep/wake cycle, sleep",BP
Heart failure,GO:0050805,1,negative regulation of synaptic transmission,BP
Heart failure,GO:0050806,1,positive regulation of synaptic transmission,BP
Heart failure,GO:0050886,1,endocrine process,BP
Heart failure,GO:0050892,1,intestinal absorption,BP
Heart failure,GO:0050995,1,negative regulation of lipid catabolic process,BP
Heart failure,GO:0051043,1,regulation of membrane protein ectodomain proteolysis,BP
Heart failure,GO:0051044,1,positive regulation of membrane protein ectodomain proteolysis,BP
Heart failure,GO:0051100,1,negative regulation of binding,BP
Heart failure,GO:0051208,1,sequestering of calcium ion,BP
Heart failure,GO:0051209,1,release of sequestered calcium ion into cytosol,BP
Heart failure,GO:0051282,1,regulation of sequestering of calcium ion,BP
Heart failure,GO:0051283,1,negative regulation of sequestering of calcium ion,BP
Heart failure,GO:0051302,1,regulation of cell division,BP
Heart failure,GO:0051339,1,regulation of lyase activity,BP
Heart failure,GO:0051384,1,response to glucocorticoid,BP
Heart failure,GO:0051450,1,myoblast proliferation,BP
Heart failure,GO:0051480,1,regulation of cytosolic calcium ion concentration,BP
Heart failure,GO:0051588,1,regulation of neurotransmitter transport,BP
Heart failure,GO:0051591,1,response to cAMP,BP
Heart failure,GO:0051592,1,response to calcium ion,BP
Heart failure,GO:0051602,1,response to electrical stimulus,BP
Heart failure,GO:0051657,1,maintenance of organelle location,BP
Heart failure,GO:0051781,1,positive regulation of cell division,BP
Heart failure,GO:0051926,1,negative regulation of calcium ion transport,BP
Heart failure,GO:0051932,1,"synaptic transmission, GABAergic",BP
Heart failure,GO:0051955,1,regulation of amino acid transport,BP
Heart failure,GO:0051966,1,"regulation of synaptic transmission, glutamatergic",BP
Heart failure,GO:0055017,1,cardiac muscle tissue growth,BP
Heart failure,GO:0055021,1,regulation of cardiac muscle tissue growth,BP
Heart failure,GO:0055094,1,response to lipoprotein particle,BP
Heart failure,GO:0060048,1,cardiac muscle contraction,BP
Heart failure,GO:0060078,1,regulation of postsynaptic membrane potential,BP
Heart failure,GO:0060079,1,excitatory postsynaptic potential,BP
Heart failure,GO:0060123,1,regulation of growth hormone secretion,BP
Heart failure,GO:0060191,1,regulation of lipase activity,BP
Heart failure,GO:0060193,1,positive regulation of lipase activity,BP
Heart failure,GO:0060259,1,regulation of feeding behavior,BP
Heart failure,GO:0060291,1,long-term synaptic potentiation,BP
Heart failure,GO:0060402,1,calcium ion transport into cytosol,BP
Heart failure,GO:0060419,1,heart growth,BP
Heart failure,GO:0060420,1,regulation of heart growth,BP
Heart failure,GO:0060538,1,skeletal muscle organ development,BP
Heart failure,GO:0060746,1,parental behavior,BP
Heart failure,GO:0060986,1,endocrine hormone secretion,BP
Heart failure,GO:0061049,1,cell growth involved in cardiac muscle cell development,BP
Heart failure,GO:0061097,1,regulation of protein tyrosine kinase activity,BP
Heart failure,GO:0061614,1,miRNA transcription,BP
Heart failure,GO:0061900,1,glial cell activation,BP
Heart failure,GO:0070050,1,neuron cellular homeostasis,BP
Heart failure,GO:0070412,1,R-SMAD binding,MF
Heart failure,GO:0070849,1,response to epidermal growth factor,BP
Heart failure,GO:0070873,1,regulation of glycogen metabolic process,BP
Heart failure,GO:0071260,1,cellular response to mechanical stimulus,BP
Heart failure,GO:0071364,1,cellular response to epidermal growth factor stimulus,BP
Heart failure,GO:0071402,1,cellular response to lipoprotein particle stimulus,BP
Heart failure,GO:0071404,1,cellular response to low-density lipoprotein particle stimulus,BP
Heart failure,GO:0071453,1,cellular response to oxygen levels,BP
Heart failure,GO:0071715,1,icosanoid transport,BP
Heart failure,GO:0071855,1,neuropeptide receptor binding,MF
Heart failure,GO:0071902,1,positive regulation of protein serine/threonine kinase activity,BP
Heart failure,GO:0086013,1,membrane repolarization during cardiac muscle cell action potential,BP
Heart failure,GO:0086014,1,atrial cardiac muscle cell action potential,BP
Heart failure,GO:0086026,1,atrial cardiac muscle cell to AV node cell signaling,BP
Heart failure,GO:0086066,1,atrial cardiac muscle cell to AV node cell communication,BP
Heart failure,GO:0090181,1,regulation of cholesterol metabolic process,BP
Heart failure,GO:0090276,1,regulation of peptide hormone secretion,BP
Heart failure,GO:0090279,1,regulation of calcium ion import,BP
Heart failure,GO:0097306,1,cellular response to alcohol,BP
Heart failure,GO:0098664,1,G protein-coupled serotonin receptor signaling pathway,BP
Heart failure,GO:0098992,1,neuronal dense core vesicle,CC
Heart failure,GO:0099565,1,"chemical synaptic transmission, postsynaptic",BP
Heart failure,GO:0099589,1,serotonin receptor activity,MF
Heart failure,GO:0099624,1,atrial cardiac muscle cell membrane repolarization,BP
Heart failure,GO:0099625,1,ventricular cardiac muscle cell membrane repolarization,BP
Heart failure,GO:0106106,1,cold-induced thermogenesis,BP
Heart failure,GO:0120161,1,regulation of cold-induced thermogenesis,BP
Heart failure,GO:0120162,1,positive regulation of cold-induced thermogenesis,BP
Heart failure,GO:0140115,1,export across plasma membrane,BP
Heart failure,GO:0140353,1,lipid export from cell,BP
Heart failure,GO:0140448,1,signaling receptor ligand precursor processing,BP
Heart failure,GO:0150076,1,neuroinflammatory response,BP
Heart failure,GO:0150104,1,transport across blood-brain barrier,BP
Heart failure,GO:1900271,1,regulation of long-term synaptic potentiation,BP
Heart failure,GO:1900273,1,positive regulation of long-term synaptic potentiation,BP
Heart failure,GO:1900274,1,regulation of phospholipase C activity,BP
Heart failure,GO:1901385,1,regulation of voltage-gated calcium channel activity,BP
Heart failure,GO:1901386,1,negative regulation of voltage-gated calcium channel activity,BP
Heart failure,GO:1902307,1,positive regulation of sodium ion transmembrane transport,BP
Heart failure,GO:1902600,1,proton transmembrane transport,BP
Heart failure,GO:1902652,1,secondary alcohol metabolic process,BP
Heart failure,GO:1902692,1,regulation of neuroblast proliferation,BP
Heart failure,GO:1902893,1,regulation of miRNA transcription,BP
Heart failure,GO:1902895,1,positive regulation of miRNA transcription,BP
Heart failure,GO:1903169,1,regulation of calcium ion transmembrane transport,BP
Heart failure,GO:1903963,1,arachidonate transport,BP
Heart failure,GO:1904063,1,negative regulation of cation transmembrane transport,BP
Heart failure,GO:1904262,1,negative regulation of TORC1 signaling,BP
Heart failure,GO:1904645,1,response to amyloid-beta,BP
Heart failure,GO:1904646,1,cellular response to amyloid-beta,BP
Heart failure,GO:1904707,1,positive regulation of vascular associated smooth muscle cell proliferation,BP
Heart failure,GO:1905330,1,regulation of morphogenesis of an epithelium,BP
Heart failure,GO:1905332,1,positive regulation of morphogenesis of an epithelium,BP
Heart failure,GO:1905952,1,regulation of lipid localization,BP
Heart failure,GO:1990845,1,adaptive thermogenesis,BP
Heart failure,GO:1990928,1,response to amino acid starvation,BP
Heart failure,GO:2000177,1,regulation of neural precursor cell proliferation,BP
